CustomerID,First_Purchase,Recency,Frequency,Monetary,Min,Max,Mean
18211,279,26,5,600.07,1.95,47.7,14.29
18212,327,327,1,216.07,0.55,23.6,6.36
18213,237,237,1,232.48,10.2,25.2,15.5
18215,90,90,1,299.34,11.7,50.4,23.03
18216,32,32,1,481.75,6.8,30.0,18.53
18217,71,30,2,621.75,4.2,46.48,20.06
18218,282,212,2,606.22,10.2,145.0,32.1
18219,369,3,10,2019.77,5.04,50.0,18.16
18220,227,227,1,297.78,152.64,152.64,152.64
18221,212,23,5,1033.31,7.8,39.6,16.28
18222,93,93,1,443.0,10.5,51.0,23.32
18223,359,5,14,6315.23,5.04,177.6,23.84
18224,264,264,1,158.95,10.2,23.8,15.9
18225,366,4,12,5356.86,1.95,138.72,20.46
18226,338,45,11,5192.1,1.45,101.76,21.6
18227,218,218,1,93.75,12.75,25.5,18.75
18228,80,57,2,769.2,12.5,83.4,26.0
18229,374,12,20,7276.9,8.5,272.0,44.37
18230,303,10,7,2716.6,6.6,162.72,32.68
18231,289,193,5,2054.67,1.65,52.2,16.84
18232,198,82,4,582.47,7.8,35.4,16.03
18233,326,326,1,440.0,440.0,440.0,440.0
18235,218,72,3,1796.48,5.04,67.8,17.27
18236,241,30,6,882.24,6.8,44.55,18.0
18237,135,3,5,987.1,8.7,34.8,16.18
18239,373,219,5,1561.61,5.04,51.0,17.75
18240,47,47,1,422.58,2.88,297.0,70.43
18241,218,10,17,2058.09,5.04,59.4,19.93
18242,214,73,4,2232.49,6.64,207.5,28.62
18245,356,8,7,2507.56,4.56,39.8,14.67
18246,234,24,2,596.1,29.5,204.0,149.02
18248,187,123,2,783.02,4.56,79.9,17.11
18249,18,18,1,95.34,6.84,15.0,11.92
18250,311,311,1,342.92,6.72,25.5,16.63
18251,88,88,1,4314.72,138.24,696.0,269.67
18252,172,51,2,518.27,0.29,39.9,5.51
18255,90,90,1,103.3,9.9,30.0,17.22
18257,297,40,8,2265.38,8.5,104.0,19.81
18259,367,25,3,2338.6,12.6,135.0,55.68
18260,359,173,6,2580.15,6.96,81.12,19.76
18261,96,44,2,324.24,9.95,19.8,15.44
18262,141,141,1,149.48,2.88,17.4,11.5
18263,253,26,3,1211.08,3.8,41.6,19.89
18265,159,73,2,801.51,9.95,37.5,17.42
18269,367,367,1,138.9,18.6,39.6,24.09
18270,267,39,2,238.95,11.4,53.2,25.74
18272,247,3,6,3064.78,6.64,67.5,18.55
18273,258,3,3,204.0,51.0,102.0,68.0
18276,44,44,1,323.36,7.9,99.0,23.99
18277,59,59,1,97.63,6.96,19.8,13.8
18278,74,74,1,173.9,10.2,29.7,19.32
18280,278,278,1,180.6,14.85,23.7,18.06
18281,181,181,1,80.82,5.04,16.95,11.55
18282,127,8,2,176.6,5.04,25.5,14.84
18283,338,4,16,2045.53,0.29,20.8,2.84
18287,202,43,3,1837.28,5.04,87.0,26.25
